Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
292;21100836593;"International Journal of Sustainable Economy";journal;"17565812, 17565804";0,190;Q3;3;20;41;892;21;40;0,53;44,60;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2017-2019";"Business and International Management (Q3); Development (Q3); Management of Technology and Innovation (Q3); Economics and Econometrics (Q4); Finance (Q4)"
293;6000195381;"Global Business and Organizational Excellence";journal;"19322054";0,189;Q3;15;52;149;1246;65;120;0,47;23,96;United States;Northern America;"John Wiley and Sons Inc.";"2006-2020";"Business and International Management (Q3); Organizational Behavior and Human Resource Management (Q4)"
294;3900148208;"Global Business and Economics Review";journal;"10974954, 17451329";0,188;Q3;11;43;115;2310;59;113;0,55;53,72;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2006-2020";"Business and International Management (Q3); Economics and Econometrics (Q4)"
295;21100788370;"Vision";journal;"09722629, 22495304";0,186;Q3;5;51;147;1925;88;128;0,57;37,75;United Kingdom;Western Europe;"SAGE Publications Ltd";"2016-2020";"Business and International Management (Q3); Strategy and Management (Q4)"
296;21100873594;"International Journal of Sport Communication";journal;"19363907, 19363915";0,185;Q3;3;7;27;292;23;23;1,00;41,71;United Kingdom;Western Europe;"Human Kinetics Publishers Inc.";"2018-2019";"Business and International Management (Q3); Communication (Q3); Tourism, Leisure and Hospitality Management (Q4)"
297;100237;"Tekstilec";trade journal;"03513386";0,185;Q3;10;27;97;854;61;96;0,70;31,63;Slovenia;Eastern Europe;"Faculty of Natural Sciences and Engineering, Tekstilec";"1989-2020";"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Polymers and Plastics (Q3)"
298;21100199113;"Asian Journal of Business and Accounting";journal;"21803137, 19854064";0,184;Q3;9;20;54;1299;40;48;0,92;64,95;Malaysia;Asiatic Region;"Faculty of Business and Accountancy, University of Malaya";"2008-2019";"Business and International Management (Q3); Accounting (Q4)"
299;11300153718;"International Journal of Economics and Management";journal;"1823836X";0,184;Q3;17;34;217;1704;111;216;0,41;50,12;Malaysia;Asiatic Region;"Universiti Putra Malaysia";"2006-2019";"Business and International Management (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Strategy and Management (Q4)"
300;4700152810;"International Journal of Business Process Integration and Management";journal;"17418771, 17418763";0,182;Q3;18;19;27;799;16;27;0,59;42,05;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2005-2015, 2017-2019";"Business and International Management (Q3); Management Science and Operations Research (Q4); Strategy and Management (Q4)"
301;6800153108;"Jurnal Pengurusan";journal;"01272713";0,181;Q3;11;43;139;2699;121;139;0,96;62,77;Malaysia;Asiatic Region;"Penerbit Universiti Kebangsaan Malaysia";"2006-2019";"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Accounting (Q4)"
302;21100913309;"Maritime Business Review";journal;"23973757, 23973765";0,181;Q3;3;27;30;1169;23;28;0,74;43,30;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2016, 2018-2020";"Business and International Management (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q4); Transportation (Q4)"
303;5000158118;"Advances in International Management";book series;"15715027";0,180;Q3;20;0;30;0;22;29;1,14;0,00;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2005, 2007-2017";"Business and International Management (Q3)"
304;19700182325;"Investment Management and Financial Innovations";journal;"18104967, 18129358";0,179;Q3;15;123;355;4364;203;355;0,68;35,48;Ukraine;Eastern Europe;"Business Perspectives";"2004-2020";"Business and International Management (Q3); Accounting (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
305;21100432037;"Journal of Modern Project Management";journal;"23173963";0,179;Q3;6;31;120;1516;59;114;0,54;48,90;Spain;Western Europe;"";"2013-2019";"Business and International Management (Q3); Management of Technology and Innovation (Q3); Strategy and Management (Q4)"
306;19900192318;"Gadjah Mada International Journal of Business";journal;"14111128, 23387238";0,176;Q3;7;15;45;951;43;45;0,97;63,40;Indonesia;Asiatic Region;"Gadjah Mada University";"2010-2019";"Business and International Management (Q3); Economics and Econometrics (Q4)"
307;6200180168;"International Journal of Electronic Marketing and Retailing";journal;"17411025, 17411033";0,175;Q3;10;22;60;1515;39;58;0,58;68,86;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2019";"Business and International Management (Q3); Management Information Systems (Q4); Marketing (Q4)"
308;21100823283;"International Journal of Asian Business and Information Management";journal;"19479638, 19479646";0,174;Q3;2;16;31;942;13;31;0,42;58,88;United States;Northern America;"IGI Global Publishing";"2017-2020";"Cultural Studies (Q2); Business and International Management (Q3); Computer Science Applications (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
309;4000149708;"International Journal of Management and Enterprise Development";journal;"17418127, 14684330";0,174;Q3;25;19;54;1025;31;48;0,74;53,95;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2006-2020";"Business and International Management (Q3); Management Science and Operations Research (Q4)"
310;24681;"American Business Law Journal";journal;"00027766";0,169;Q3;22;16;51;202;25;43;0,64;12,63;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1963-2020";"Business and International Management (Q3); Law (Q3)"
311;17500155011;"International Journal of Intelligent Enterprise";journal;"17453232, 17453240";0,168;Q3;6;26;57;708;37;56;0,72;27,23;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2007, 2009, 2012-2020";"Business and International Management (Q3); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
312;21100887531;"Administrative Theory and Praxis";journal;"19490461, 10841806";0,167;Q3;2;46;30;2770;11;26;0,42;60,22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2020";"Business and International Management (Q3); Sociology and Political Science (Q3); Public Administration (Q4); Strategy and Management (Q4)"
313;21100429175;"Northwestern Journal of International Law and Business";journal;"01963228";0,167;Q3;4;11;42;510;25;41;0,79;46,36;United States;Northern America;"Northwestern University School of Law";"2015-2020";"Business and International Management (Q3); Law (Q3); Strategy and Management (Q4)"
314;21100942398;"Emerald Emerging Markets Case Studies";journal;"20450621";0,166;Q3;4;103;263;1091;19;263;0,10;10,59;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2020";"Business and International Management (Q3); Economics and Econometrics (Q4); Education (Q4); Finance (Q4); Strategy and Management (Q4)"
315;100147315;"Journal of Applied Business Research";journal;"08927626";0,166;Q3;20;0;280;0;155;280;0,41;0,00;United States;Northern America;"";"2005-2018";"Business and International Management (Q3)"
316;21100820055;"Journal of Distribution Science";journal;"17383110, 20937717";0,166;Q4;5;105;303;4086;106;303;0,39;38,91;South Korea;Asiatic Region;"Korea Distribution Science Association (KODISA)";"2016-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Marketing (Q4)"
317;21100210915;"International Journal of Business";journal;"10834346";0,165;Q4;8;23;67;1195;36;67;0,57;51,96;United States;Northern America;"Premier Publishing";"2011-2019";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
318;21100923467;"Transnational Corporations Review";journal;"19186444, 19252099";0,165;Q4;8;35;76;1592;39;73;0,39;45,49;United States;Northern America;"Routledge";"2009-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
319;18800156725;"Research Journal of Business Management (discontinued)";journal;"18191932, 21520437";0,164;Q4;10;0;8;0;8;8;0,00;0,00;United States;Northern America;"Academic Journals Inc.";"2009-2016";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
320;12100155425;"South African Journal of Business Management";journal;"20785585, 20785976";0,162;Q4;13;27;97;1860;66;97;0,67;68,89;South Africa;Africa;"Sabinet";"2008-2019";"Business and International Management (Q4); Strategy and Management (Q4)"
321;4200151514;"International Journal of Business Performance Management";journal;"13684892, 17415039";0,160;Q4;19;22;75;1016;48;75;0,57;46,18;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2000, 2002, 2006-2019";"Business and International Management (Q4); Strategy and Management (Q4)"
322;21100298613;"International Business and Management";book series;"1876066X";0,158;Q4;4;0;20;0;16;1;0,00;0,00;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011-2017";"Business and International Management (Q4)"
323;18400156721;"Journal of Economic Cooperation and Development";journal;"13087800";0,156;Q4;14;22;70;913;19;70;0,15;41,50;Turkey;Middle East;"Statistical Economic and Social Research and Training Centre for Islamic Countries";"2009-2019";"Political Science and International Relations (Q3); Business and International Management (Q4); Economics and Econometrics (Q4)"
324;21100787010;"21st IMEKO TC-4 International Symposium on Understanding the World through Electrical and Electronic Measurement, and 19th International Workshop on ADC Modelling and Testing";conference and proceedings;"-";0,152;-;5;0;58;0;14;56;0,00;0,00;Hungary;Eastern Europe;"";"";"Business and International Management; Management of Technology and Innovation; Management Science and Operations Research; Strategy and Management"
325;21100395417;"World Customs Journal";journal;"18346715, 18346707";0,151;Q4;11;11;58;213;12;52;0,23;19,36;Australia;Pacific Region;"International Network of Customs Universities";"2007-2019";"Economics, Econometrics and Finance (miscellaneous) (Q3); Business and International Management (Q4); Safety Research (Q4)"
326;4700152760;"Latin American Business Review";journal;"10978526, 15286932";0,149;Q4;13;18;49;1019;19;45;0,23;56,61;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1998, 2000-2020";"Business, Management and Accounting (miscellaneous) (Q3); Business and International Management (Q4)"
327;21100787535;"Organizations and Markets in Emerging Economies";journal;"23450037, 20294581";0,149;Q4;2;20;47;1188;21;41;0,42;59,40;Lithuania;Eastern Europe;"Vilnius University Press";"2016-2019";"Business and International Management (Q4); Development (Q4); Economics and Econometrics (Q4); Finance (Q4)"
328;19400157150;"Cuadernos de Gestion";journal;"11316837, 19882157";0,148;Q4;11;8;49;584;28;49;0,64;73,00;Spain;Western Europe;"Universidad del Pais Vasco";"2001-2019";"Business and International Management (Q4); Industrial Relations (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
329;21100912972;"Cutter business technology journal";journal;"24753718, 24753742";0,147;Q4;2;54;138;448;18;132;0,15;8,30;United States;Northern America;"Cutter Consortium";"2016-2019";"Business and International Management (Q4); Computer Science Applications (Q4); Management of Technology and Innovation (Q4); Software (Q4); Strategy and Management (Q4)"
330;21100219935;"International Journal of Operations and Quantitative Management";journal;"10821910";0,147;Q4;11;8;52;278;26;52;0,52;34,75;United States;Northern America;"International Forum of Management Scholars (INFOMS)";"2001-2020";"Business and International Management (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Management Science and Operations Research (Q4); Strategy and Management (Q4)"
331;4700151732;"International Journal of Risk Assessment and Management";journal;"14668297, 17415241";0,147;Q4;22;17;57;1004;31;55;0,58;59,06;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2000, 2002, 2006-2019";"Business and International Management (Q4); Management Science and Operations Research (Q4); Statistics, Probability and Uncertainty (Q4)"
332;21100847471;"South Asian Journal of Business and Management Cases";journal;"23210303, 22779779";0,146;Q4;3;32;70;620;22;58;0,38;19,38;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012, 2015-2020";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
333;21100900373;"Asian International Studies Review";journal;"12268240";0,145;Q4;1;17;11;971;4;11;0,36;57,12;Belgium;Western Europe;"Ewha Womans University Graduate School of International Studies";"2018-2019";"Cultural Studies (Q2); History (Q2); Sociology and Political Science (Q3); Business and International Management (Q4); Industrial Relations (Q4)"
334;21100461926;"International Conference Communication, Control and Intelligent Systems, CCIS 2015";conference and proceedings;"-";0,143;-;7;0;99;0;76;97;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Industrial and Manufacturing Engineering; Management of Technology and Innovation; Management Science and Operations Research; Organizational Behavior and Human Resource Management; Safety, Risk, Reliability and Quality; Strategy and Management; Waste Management and Disposal"
335;21100218545;"International Journal of Applied Business and Economic Research (discontinued)";journal;"09727302";0,143;Q4;18;0;1705;0;867;1705;0,44;0,00;India;Asiatic Region;"Serials Publications";"2008-2017";"Business and International Management (Q4); Economics and Econometrics (Q4)"
336;21100786532;"Journal of Korea Trade";journal;"1229828X";0,143;Q4;4;5;65;172;25;64;0,57;34,40;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2013-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Industrial Relations (Q4)"
337;21100779205;"Proceedings of 2016 7th International Conference on Mechanical and Aerospace Engineering, ICMAE 2016";conference and proceedings;"-";0,143;-;6;0;119;0;65;118;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Management, Monitoring, Policy and Law; Management of Technology and Innovation; Strategy and Management"
338;20811;"Betriebswirtschaftliche Forschung und Praxis";journal;"03405370";0,142;Q4;10;28;97;1956;11;94;0,09;69,86;Germany;Western Europe;"Verlag Neue Wirtschafts-Briefe GmbH and Co";"1974-1975, 1977, 1989, 1996-2020";"Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4)"
339;17700156215;"Cuadernos de Administracion";journal;"19007205, 01203592";0,141;Q4;8;20;38;1035;14;35;0,29;51,75;Colombia;Latin America;"Pontificia Universidad Javeriana";"2008-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Strategy and Management (Q4)"
340;21100417364;"Contemporary Issues in Entrepreneurship Research";book series;"20407246, 20407254";0,137;Q4;6;9;53;684;34;26;2,36;76,00;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2010, 2014-2019";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
341;21100435543;"Business and Economic Horizons (discontinued)";journal;"18045006, 18041205";0,136;Q4;4;0;135;0;63;135;0,49;0,00;Czech Republic;Eastern Europe;"Prague Development Center";"2013-2018";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
342;18700156730;"International Journal of Technoentrepreneurship";journal;"17465370, 17465389";0,134;Q4;7;0;13;0;8;13;0,44;0,00;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2009, 2011, 2015-2017";"Business and International Management (Q4); Economics and Econometrics (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
343;12100154904;"Privredna Kretanja i Ekonomska Politika";journal;"1330187X";0,134;Q4;5;2;14;36;2;13;0,18;18,00;Croatia;Eastern Europe;"Institute of Economics, Zagreb";"2008-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
344;17500155131;"Journal of Business Valuation and Economic Loss Analysis";journal;"19329156";0,133;Q4;7;6;22;178;8;21;0,44;29,67;Germany;Western Europe;"Walter de Gruyter GmbH";"2009-2020";"Accounting (Q4); Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Strategy and Management (Q4)"
345;21100840149;"Journal of Business and Entrepreneurship";journal;"10426337";0,132;Q4;2;0;25;0;9;25;0,00;0,00;United States;Northern America;"University of South Florida, St. Petersburg";"2016-2018";"Business and International Management (Q4); Management of Technology and Innovation (Q4)"
346;21100865914;"Global Trade and Customs Journal";journal;"18756468, 1569755X";0,130;Q4;1;63;62;1005;6;57;0,11;15,95;Netherlands;Western Europe;"Kluwer Law International";"2018-2020";"Law (Q3); Business and International Management (Q4)"
347;21100316027;"Corporate Board: Role, Duties and Composition (discontinued)";journal;"18108601, 23122722";0,129;Q4;5;0;32;0;13;31;0,00;0,00;Ukraine;Eastern Europe;"Virtus Interpress";"2005-2016";"Business and International Management (Q4)"
348;17700156006;"WSEAS Transactions on Business and Economics";journal;"11099526";0,129;Q4;15;65;104;1877;32;104;0,31;28,88;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2009-2015, 2017-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Finance (Q4); Marketing (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
349;19400157401;"International Journal of Enterprise Network Management";journal;"17481252, 17481260";0,128;Q4;9;25;81;684;24;80;0,21;27,36;United Kingdom;Western Europe;"Inderscience Enterprises Ltd.";"2009-2012, 2014-2020";"Business and International Management (Q4); Management of Technology and Innovation (Q4); Management Science and Operations Research (Q4)"
350;17600155224;"Economie et Prevision";journal;"02494744, 17775795";0,127;Q4;13;5;48;187;9;47;0,15;37,40;France;Western Europe;"Documentation Francaise";"2001-2013, 2015-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
351;19900191745;"Indian Growth and Development Review";journal;"17538254, 17538262";0,127;Q4;11;29;27;1313;10;26;0,37;45,28;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2020";"Business and International Management (Q4); Economics and Econometrics (Q4); Geography, Planning and Development (Q4)"
352;21100469588;"2015 Conference on Power, Control, Communication and Computational Technologies for Sustainable Growth, PCCCTSG 2015";conference and proceedings;"-";0,126;-;5;0;62;0;41;61;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Computer Networks and Communications; Health Information Management; Sociology and Political Science; Tourism, Leisure and Hospitality Management"
353;19300157107;"International Business Management (discontinued)";journal;"19935250";0,126;Q4;17;0;698;0;246;698;0,00;0,00;Pakistan;Asiatic Region;"Medwell Publishing";"2009-2016";"Business and International Management (Q4); Strategy and Management (Q4)"
354;21100890290;"International Journal of Financial Research";journal;"19234031, 19234023";0,126;Q4;3;145;62;6931;35;62;0,56;47,80;Canada;Northern America;"Sciedu Press";"2018-2020";"Accounting (Q4); Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
355;21100812368;"2016 IEEE Conference on Control Applications, CCA 2016";conference and proceedings;"-";0,125;-;0;0;1;0;0;1;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Control and Systems Engineering; Management Information Systems; Management Science and Operations Research"
356;21100905837;"Advances in E-Business Research Series";book series;"19352700, 19352719";0,125;Q4;2;17;65;886;6;1;6,00;52,12;United States;Northern America;"IGI Global Publishing";"2018-2019";"Business and International Management (Q4); Computer Science Applications (Q4); Management Information Systems (Q4); Management of Technology and Innovation (Q4)"
357;21100786313;"Business, Peace and Sustainable Development";journal;"20518757, 20591586";0,125;Q4;4;0;21;0;6;18;0,40;0,00;United Kingdom;Western Europe;"Greenleaf Publishing";"2013-2017";"Business and International Management (Q4); Geography, Planning and Development (Q4); Sociology and Political Science (Q4)"
358;19422;"DuPont Magazine";trade journal;"00958808";0,125;Q4;1;0;1;0;0;1;0,00;0,00;United States;Northern America;"EI du Pont de Nemours &amp; Co.";"1975-1981, 1985, 1988, 1990-2004";"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4)"
359;17700156406;"Revue Internationale de Droit Economique";journal;"10108831, 17821525";0,125;Q4;7;26;80;1201;8;79;0,09;46,19;Belgium;Western Europe;"Boeck Universite";"2001-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Law (Q4)"
360;16629;"Textiles";journal;"03060748";0,125;Q4;1;0;1;0;0;1;0,00;0,00;Denmark;Western Europe;"Specialbladsforlaget";"1977, 1989-1996, 1998, 2000";"History (Q2); Industrial and Manufacturing Engineering (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4)"
361;17172;"Textile World";trade journal;"00405213";0,125;Q4;6;26;138;28;2;1;1,00;1,08;United States;Northern America;"Billian Publishing Inc.";"1969, 1975-2019";"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4)"
362;82087;"Chemical Fibers International";trade journal;"14343584";0,124;Q4;15;30;66;93;6;66;0,11;3,10;Germany;Western Europe;"Deutscher Fachverlag GmbH";"1995-2019";"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4)"
363;21100448240;"International Journal of Management and Business Research";journal;"22287019, 22287027";0,123;Q4;5;35;80;861;26;80;0,39;24,60;Iran;Middle East;"Islamic Azad University";"2015-2019";"Business and International Management (Q4); Marketing (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
364;18400156713;"Tourismos";journal;"17908418";0,123;Q4;16;0;75;0;13;68;0,29;0,00;Greece;Western Europe;"University of the Aegean";"2006-2017";"Business and International Management (Q4); Tourism, Leisure and Hospitality Management (Q4)"
365;21100464530;"5th EAGE Shale Workshop: Quantifying Risks and Potential";conference and proceedings;"-";0,122;-;2;0;42;0;6;41;0,00;0,00;Netherlands;Western Europe;"";"";"Business and International Management; Computer Science Applications; Information Systems; Management Information Systems; Software"
366;4700151612;"Emergence: Complexity and Organization";journal;"15213250";0,120;Q4;22;0;46;0;18;39;0,26;0,00;United States;Northern America;"ISCE Publishing";"2004, 2006-2018";"Business and International Management (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)"
367;19700200704;"International Journal of Business and Management Science";journal;"18376614, 1985692X";0,119;Q4;9;20;53;876;30;53;0,56;43,80;Australia;Pacific Region;"Society for Alliance, Fidelity and Advancement";"2008-2012, 2016-2019";"Business and International Management (Q4); Economics and Econometrics (Q4)"
368;21100891790;"African Journal of Business and Economic Research";journal;"17504554, 17504562";0,118;Q4;2;35;31;1273;9;28;0,32;36,37;United Kingdom;Western Europe;"Adonis &amp; Abbey Publishers Ltd.";"2018-2019";"Business and International Management (Q4); Economics and Econometrics (Q4)"
369;17115;"Journal of the Textile Association";journal;"03684636";0,117;Q4;9;37;35;529;6;27;0,24;14,30;India;Asiatic Region;"Textile Association (India)";"1999-2019";"Business and International Management (Q4); Industrial and Manufacturing Engineering (Q4); Polymers and Plastics (Q4)"
370;21100894527;"Brazilian Business Review";journal;"18082386";0,115;Q4;2;32;40;1618;11;36;0,31;50,56;Brazil;Latin America;"FUCAPE Business School";"2018-2019";"Accounting (Q4); Business and International Management (Q4); Economics and Econometrics (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
371;17118;"Textile History";journal;"17432952, 00404969";0,114;Q4;11;26;45;338;12;38;0,48;13,00;United Kingdom;Western Europe;"Maney Publishing";"1968-2019";"History (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4)"
372;21100811520;"American Fuel and Petrochemical Manufacturers, AFPM - International Lubricants and Waxes Meeting 2016";conference and proceedings;"-";0,113;-;0;0;3;0;0;2;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Finance; Information Systems and Management; Strategy and Management"
373;21100893575;"Asian Journal of Business Research";journal;"24634522";0,113;Q4;1;19;12;1390;2;12;0,17;73,16;New Zealand;Pacific Region;"";"2018-2019";"Business and International Management (Q4); Marketing (Q4); Political Science and International Relations (Q4); Sociology and Political Science (Q4); Strategy and Management (Q4)"
374;21100896465;"International Journal of Customer Relationship Marketing and Management";journal;"19479247, 19479255";0,113;Q4;1;16;17;926;2;17;0,12;57,88;United States;Northern America;"IGI Global Publishing";"2018-2020";"Business and International Management (Q4); Information Systems (Q4); Information Systems and Management (Q4); Management Information Systems (Q4); Marketing (Q4)"
375;21100862481;"ACRN Journal of Finance and Risk Perspectives";journal;"23057394";0,112;Q4;2;8;26;339;5;26;0,19;42,38;United Kingdom;Western Europe;"ACRN Oxford Ltd.";"2017-2020";"Accounting (Q4); Business and International Management (Q4); Finance (Q4); Statistics, Probability and Uncertainty (Q4)"
376;21100330726;"NTUT Journal of Intellectual Property Law and Management";journal;"22266771";0,112;Q4;2;6;20;135;3;17;0,20;22,50;Taiwan;Asiatic Region;"National Taipei University of Technology";"2012-2019";"Business and International Management (Q4); Law (Q4); Strategy and Management (Q4)"
377;21100777167;"Ports 2016: Port Engineering - Papers from Sessions of the 14th Triennial International Conference";conference and proceedings;"-";0,109;-;1;0;82;0;7;80;0,00;0,00;United States;Northern America;"";"";"Business and International Management; Information Systems and Management; Management Information Systems"
378;144632;"Africa and Middle East Textiles";journal;"17446767";0,108;Q4;2;0;5;0;0;3;0,00;0,00;United Kingdom;Western Europe;"Alain Charles Publishing Ltd";"2004-2016";"Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4)"
379;15379;"Euratex Bulletin";journal;"10285954";0,108;Q4;1;0;3;0;0;3;0,00;0,00;Belgium;Western Europe;"EURATEX";"1996-2009, 2014, 2016";"Business and International Management (Q4)"
380;18551;"Fragmenta Floristica et Geobotanica Polonica (discontinued)";journal;"1640629X";0,107;Q4;8;0;129;0;10;129;0,08;0,00;Poland;Eastern Europe;"W. Szafer Institute of Botany";"2000-2018";"Religious Studies (Q3); Accounting (Q4); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Plant Science (Q4)"
381;21100850511;"London Business School Review";journal;"20571607";0,107;Q4;29;56;164;0;5;163;0,04;0,00;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2015-2019";"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Strategy and Management (Q4)"
382;21100197336;"Agricultural Commodities";trade journal;"18395619";0,105;Q4;10;0;143;0;4;143;0,02;0,00;Australia;Pacific Region;"Australian Bureau of Agricultural and Resource Economics";"2011-2018";"Agricultural and Biological Sciences (miscellaneous) (Q4); Business and International Management (Q4)"
383;15927;"IFAI's Marine Fabricator";trade journal;"10798250";0,105;Q4;0;0;36;0;0;5;0,00;0,00;United States;Northern America;"Industrial Fabrics Association International";"2001-2016";"Business and International Management (Q4); Ceramics and Composites (Q4); Geotechnical Engineering and Engineering Geology (Q4); Industrial and Manufacturing Engineering (Q4)"
384;21100867370;"International Journal of eBusiness and eGovernment Studies";journal;"21460744";0,105;Q4;1;13;16;404;2;16;0,13;31,08;Turkey;Middle East;"Social Sciences Research Society";"2018-2019";"Business and International Management (Q4); Computer Science Applications (Q4); Management Information Systems (Q4); Management of Technology and Innovation (Q4)"
385;21100242265;"International Journal of Intellectual Property Management";journal;"14789647, 14789655";0,105;Q4;9;11;5;736;0;5;0,00;66,91;Switzerland;Western Europe;"Inderscience Publishers";"2006-2016, 2019-2020";"Business and International Management (Q4); Law (Q4); Strategy and Management (Q4)"
386;16501;"Pakistan Textile Journal";trade journal;"00482757";0,105;Q4;5;19;91;30;1;85;0,00;1,58;Pakistan;Asiatic Region;"";"1993-1994, 1996, 2005-2019";"Agricultural and Biological Sciences (miscellaneous) (Q4); Business and International Management (Q4); Industrial and Manufacturing Engineering (Q4); Materials Science (miscellaneous) (Q4)"
387;54202;"Spinnovation";trade journal;"-";0,105;Q4;4;0;5;0;0;5;0,00;0,00;Germany;Western Europe;"Spindelfabrik Suessen";"1995-2008, 2011-2013, 2016";"Business and International Management (Q4); Industrial and Manufacturing Engineering (Q4); Materials Science (miscellaneous) (Q4)"
388;17900156716;"Entreprises et Histoire";journal;"11612770";0,104;Q4;8;19;135;744;14;126;0,11;39,16;France;Western Europe;"Editions Eska";"2001-2003, 2008-2019";"History (Q3); Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
389;21100878679;"Graziadio Business Review";journal;"21592977";0,104;Q4;0;15;9;204;0;7;0,00;13,60;United States;Northern America;"Graziadio School of Business and Management-Pepperdine University";"2018-2019";"Business and International Management (Q4); Economics and Econometrics (Q4)"
390;21100896486;"International Journal of E-Entrepreneurship and Innovation";journal;"19478585, 19478593";0,104;Q4;0;9;7;345;0;7;0,00;38,33;United States;Northern America;"IGI Global Publishing";"2018-2020";"Business and International Management (Q4); Law (Q4); Management Information Systems (Q4); Management of Technology and Innovation (Q4)"
